DISTRICT,INSTITUTE NAME,BRANCH NAME,SEAT TYPE,MODIFIED SEAT TYPE,CLOSING RANK,GENDER
Bombay,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",SC,SC,990,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",SC,SC,1673,Female-only
Bombay,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",ST,ST,669,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",ST,ST,1473,Female-only
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,OPEN,1532,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,OPEN,3629,Female-only
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,156,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,EWS,535,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,EWS,1410,Female-only
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1435,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2854,Female-only
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,106,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",SC,SC,763,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",SC,SC,2347,Female-only
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",SC (PwD),SC,11,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",ST,ST,682,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",ST,ST,1047,Female-only
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,4716,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,9135,Female-only
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,219,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,996,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2019,Female-only
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2595,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5701,Female-only
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1267,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1874,Female-only
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,786,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Environmental Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,571,Female-only
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",OPEN,OPEN,1726,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",OPEN,OPEN,4762,Female-only
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,63,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",EWS,EWS,303,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",EWS,EWS,706,Female-only
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1196,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3817,Female-only
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",SC,SC,999,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",SC,SC,1052,Female-only
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",ST,ST,351,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",ST,ST,1404,Female-only
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,1685,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,4071,Female-only
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,152,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,335,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1319,Female-only
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,32,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,921,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2685,Female-only
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,23,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,456,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,1066,Female-only
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,308,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,516,Female-only
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OPEN,OPEN,4175,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OPEN,OPEN,8491,Female-only
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,249,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,EWS,900,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,EWS,1723,Female-only
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2129,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5244,Female-only
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,102,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",SC,SC,1358,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",SC,SC,2276,Female-only
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",ST,ST,641,Gender-Neutral
Bombay,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",ST,ST,1251,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,10134,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,18004,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1508,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3230,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4431,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8700,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",SC,SC,2555,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",SC,SC,4116,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in General Engineering (4 Years, Bachelor of Technology)",ST,ST,1394,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,12810,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,21058,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2113,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3815,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5258,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9256,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,2737,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,4385,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,1352,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,OPEN,3904,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,OPEN,7886,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,EWS,671,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,EWS,1517,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1660,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4641,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,118,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",SC,SC,1078,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",SC,SC,1940,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",ST,ST,621,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",OPEN,OPEN,5467,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",OPEN,OPEN,11152,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",EWS,EWS,910,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",EWS,EWS,2150,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2868,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6353,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",SC,SC,1672,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",SC,SC,3171,Female-only
Mandi,Indian Institute of Technology Mandi,"B.Tech in Microelectronics & VLSI (4 Years, Bachelor of Technology)",ST,ST,1084,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,12957,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20533,Female-only
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2202,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3738,Female-only
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5395,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8287,Female-only
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",SC,SC,2847,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",SC,SC,4477,Female-only
Mandi,Indian Institute of Technology Mandi,"Bio Engineering (4 Years, Bachelor of Technology)",ST,ST,1442,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",OPEN,OPEN,15119,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",OPEN,OPEN,22024,Female-only
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",EWS,EWS,2127,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",EWS,EWS,4093,Female-only
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",OBC-NCL,OBC,5454,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",OBC-NCL,OBC,7338,Female-only
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",SC,SC,3023,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",SC,SC,4482,Female-only
Mandi,Indian Institute of Technology Mandi,"BS in Chemical Sciences (4 Years, Bachelor of Science)",ST,ST,1353,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,11499,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20688,Female-only
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1796,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3618,Female-only
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4513,Gender-Neutral
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8938,Female-only
Mandi,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,2357,Gender-Neutral
